alignment_loss,epoch,eval_acc,pred_cov_top1_eig,pred_effective_rank,target_cov_top1_eig,target_effective_rank,total_loss,train_alignment_loss,train_total_loss,variance_ratio
0.0738604438383592,1.0,0.9190683163968439,0.0619693286716938,18.883817672729492,0.06740792095661163,52.28089141845703,0.0738604438383592,0.12875727394251657,0.12875727394251657,0.5396953821182251
0.07184736168575377,2.0,0.9204464569671821,0.05920683592557907,20.661762237548828,0.06740792095661163,52.28089141845703,0.07184736168575377,0.11888964396367523,0.11888964396367523,0.5368974804878235
0.07119066198722104,3.0,0.9217564477290969,0.06033835560083389,22.1343936920166,0.06740792095661163,52.28089141845703,0.07119066198722104,0.115765362985124,0.115765362985124,0.5717337727546692
0.0709998517841734,4.0,0.9226878284442156,0.06076839566230774,22.30032730102539,0.06740792095661163,52.28089141845703,0.0709998517841734,0.1138448877294142,0.1138448877294142,0.5728143453598022
0.07103092351292559,5.0,0.9216958701216096,0.06201592832803726,23.118785858154297,0.06740792095661163,52.28089141845703,0.07103092351292559,0.11233890716142139,0.11233890716142139,0.5879124402999878
0.07141441621130161,6.0,0.9194090654389605,0.06049783527851105,23.91183090209961,0.06740792095661163,52.28089141845703,0.07141441621130161,0.1112940843391646,0.1112940843391646,0.5951673984527588
0.07123710296219773,7.0,0.9204843179718617,0.06115265190601349,23.373897552490234,0.06740792095661163,52.28089141845703,0.07123710296219773,0.11032869045213577,0.11032869045213577,0.5903404951095581
0.07146559809245508,8.0,0.9167815117141949,0.06034611165523529,23.120553970336914,0.06740792095661163,52.28089141845703,0.07146559809245508,0.10966112527873838,0.10966112527873838,0.5801238417625427
0.07176473649079243,9.0,0.9166452120973482,0.060656145215034485,24.223087310791016,0.06740792095661163,52.28089141845703,0.07176473649079243,0.10911502977191201,0.10911502977191201,0.5937426686286926
0.07188435331224155,10.0,0.9207190562008754,0.06419134140014648,23.439279556274414,0.06740792095661163,52.28089141845703,0.07188435331224155,0.10853726586671042,0.10853726586671042,0.6120675206184387
0.07213995892273169,11.0,0.9166300676954764,0.06201169639825821,24.477886199951172,0.06740792095661163,52.28089141845703,0.07213995892273169,0.10835885859888407,0.10835885859888407,0.6132293343544006
0.07234556356486167,12.0,0.9173191379806455,0.06195899844169617,24.615697860717773,0.06740792095661163,52.28089141845703,0.07234556356486167,0.10793186530492971,0.10793186530492971,0.6092828512191772
0.07248448345232067,13.0,0.9151762051157789,0.06115943193435669,24.66544532775879,0.06740792095661163,52.28089141845703,0.07248448345232067,0.10760168069841247,0.10760168069841247,0.6083235144615173
0.07274730483993595,14.0,0.9151989217185867,0.06101874262094498,25.246198654174805,0.06740792095661163,52.28089141845703,0.07274730483993595,0.10747140797994802,0.10747140797994802,0.6126906275749207
0.07291527754739424,15.0,0.9152897881298178,0.06269994378089905,24.68169403076172,0.06740792095661163,52.28089141845703,0.07291527754739424,0.10717985978005168,0.10717985978005168,0.619708776473999
nan,16.0,0.1984749587315049,,,,,nan,nan,nan,
nan,17.0,0.1984749587315049,,,,,nan,nan,nan,
nan,18.0,0.1984749587315049,,,,,nan,nan,nan,
nan,19.0,0.1984749587315049,,,,,nan,nan,nan,
nan,20.0,0.1984749587315049,,,,,nan,nan,nan,
