alignment_loss,epoch,eval_acc,pred_cov_top1_eig,pred_effective_rank,target_cov_top1_eig,target_effective_rank,total_loss,train_alignment_loss,train_total_loss,variance_ratio
0.16462021209852956,1.0,0.583824569676963,0.04905688017606735,31.02239990234375,0.04613020271062851,168.42669677734375,0.16462021209852956,0.2097086773954921,0.2097086773954921,0.446603387594223
0.14088020337918153,2.0,0.6552699834944589,0.04705912619829178,45.229549407958984,0.04613020271062851,168.42669677734375,0.14088020337918153,0.15080810983085827,0.15080810983085827,0.5125515460968018
0.13005020133000278,3.0,0.6658806885168592,0.04972781985998154,54.01667785644531,0.04613020271062851,168.42669677734375,0.13005020133000278,0.13045786571038062,0.13045786571038062,0.5807187557220459
0.12363823246939007,4.0,0.7064371610469229,0.048918284475803375,66.25933074951172,0.04613020271062851,168.42669677734375,0.12363823246939007,0.1180874014025343,0.1180874014025343,0.6511101722717285
0.1213622912992933,5.0,0.71775524640415,0.05169677734375,71.5956802368164,0.04613020271062851,168.42669677734375,0.1213622912992933,0.1093143801746851,0.1093143801746851,0.6882006525993347
0.11923524972417675,6.0,0.732138646545626,0.04563606530427933,77.44499206542969,0.04613020271062851,168.42669677734375,0.11923524972417675,0.10314465831463468,0.10314465831463468,0.6543993353843689
0.11767425186417345,7.0,0.7340249941051639,0.04424108564853668,82.81405639648438,0.04613020271062851,168.42669677734375,0.11767425186417345,0.09742692302612133,0.09742692302612133,0.6830552220344543
0.11610265707729335,8.0,0.732138646545626,0.05028223246335983,80.07217407226562,0.04613020271062851,168.42669677734375,0.11610265707729335,0.09374873190251758,0.09374873190251758,0.6892532110214233
0.11743931781849302,9.0,0.7370903088894128,0.04837875813245773,86.86436462402344,0.04613020271062851,168.42669677734375,0.11743931781849302,0.0897707867581159,0.0897707867581159,0.7339091300964355
0.11581852669157641,10.0,0.7389766564489507,0.0499100387096405,87.0100326538086,0.04613020271062851,168.42669677734375,0.11581852669157641,0.08692982038780145,0.08692982038780145,0.7102289795875549
0.11529486988814083,11.0,0.7366187219995284,0.04762739688158035,92.64144134521484,0.04613020271062851,168.42669677734375,0.11529486988814083,0.08375547662478057,0.08375547662478057,0.7230328321456909
0.1167248311441368,12.0,0.7420419712331997,0.04787718504667282,89.68889617919922,0.04613020271062851,168.42669677734375,0.1167248311441368,0.0828913343534911,0.0828913343534911,0.7252922058105469
0.11545268109780217,13.0,0.7408630040084886,0.04863302409648895,93.94615173339844,0.04613020271062851,168.42669677734375,0.11545268109780217,0.08009739874453922,0.08009739874453922,0.7526894807815552
0.11578326277914432,14.0,0.7488799811365244,0.04579173028469086,99.7484130859375,0.04613020271062851,168.42669677734375,0.11578326277914432,0.07794026448753633,0.07794026448753633,0.7494227886199951
0.11747239626710411,15.0,0.7477010139118132,0.047128140926361084,98.55110168457031,0.04613020271062851,168.42669677734375,0.11747239626710411,0.07834228107820755,0.07834228107820755,0.7548914551734924
0.11470468377791551,16.0,0.7479368073567555,0.047285377979278564,98.71110534667969,0.04613020271062851,168.42669677734375,0.11470468377791551,0.07601686650554883,0.07601686650554883,0.7483698129653931
0.11953763858070635,17.0,0.7375618957792973,0.04833276569843292,96.7506332397461,0.04613020271062851,168.42669677734375,0.11953763858070635,0.07527838615575021,0.07527838615575021,0.7429030537605286
0.12166890529030704,18.0,0.7366187219995284,0.051230259239673615,89.34766387939453,0.04613020271062851,168.42669677734375,0.12166890529030704,0.07922424667336442,0.07922424667336442,0.7324680089950562
0.11592851691624377,19.0,0.7441641122376798,0.046027474105358124,103.2484130859375,0.04613020271062851,168.42669677734375,0.11592851691624377,0.07474296834626026,0.07474296834626026,0.7574253082275391
0.11777116001650174,20.0,0.747465220466871,0.050035260617733,101.0047607421875,0.04613020271062851,168.42669677734375,0.11777116001650174,0.07142959832302077,0.07142959832302077,0.771522045135498
