alignment_loss,epoch,eval_acc,pred_cov_top1_eig,pred_effective_rank,target_cov_top1_eig,target_effective_rank,total_loss,train_alignment_loss,train_total_loss,variance_ratio
0.16530984325303247,1.0,0.5779297335534073,0.0473465770483017,31.578672409057617,0.04613020271062851,168.42669677734375,0.16530984325303247,0.21035781231069647,0.21035781231069647,0.44277048110961914
0.14145603977658505,2.0,0.6361707144541382,0.046650491654872894,45.675140380859375,0.04613020271062851,168.42669677734375,0.14145603977658505,0.1521446137388566,0.1521446137388566,0.5039000511169434
0.13070746846945042,3.0,0.6738976656448951,0.04836510121822357,54.32658386230469,0.04613020271062851,168.42669677734375,0.13070746846945042,0.13192577330586147,0.13192577330586147,0.5807051658630371
0.12495340960988793,4.0,0.7007781183683094,0.0469033345580101,67.3558349609375,0.04613020271062851,168.42669677734375,0.12495340960988793,0.11971523713788278,0.11971523713788278,0.6532597541809082
0.12207832596923798,5.0,0.7179910398490922,0.04636731743812561,71.37271881103516,0.04613020271062851,168.42669677734375,0.12207832596923798,0.11050715870158807,0.11050715870158807,0.6352309584617615
0.1187975252716082,6.0,0.7123319971704787,0.046256162226200104,76.83000183105469,0.04613020271062851,168.42669677734375,0.1187975252716082,0.10349212987218172,0.10349212987218172,0.6674515008926392
0.11843064664894892,7.0,0.7319028531006838,0.050786130130290985,75.8337631225586,0.04613020271062851,168.42669677734375,0.11843064664894892,0.09906878508656687,0.09906878508656687,0.6968402862548828
0.11708216344556896,8.0,0.7281301579816081,0.046632327139377594,84.48371124267578,0.04613020271062851,168.42669677734375,0.11708216344556896,0.09424262616327306,0.09424262616327306,0.7070282697677612
0.11658464432240545,9.0,0.7377976892242396,0.04693998396396637,86.41606903076172,0.04613020271062851,168.42669677734375,0.11658464432240545,0.09033873482997662,0.09033873482997662,0.7050381302833557
0.11679416272654845,10.0,0.7335534072152794,0.047958314418792725,84.15008544921875,0.04613020271062851,168.42669677734375,0.11679416272654845,0.08749848137179786,0.08749848137179786,0.7081199288368225
0.11657700026915113,11.0,0.7359113416647017,0.04469263553619385,89.48278045654297,0.04613020271062851,168.42669677734375,0.11657700026915113,0.08541318770944745,0.08541318770944745,0.6935373544692993
0.11626470878112431,12.0,0.7406272105635463,0.0467037558555603,92.34709167480469,0.04613020271062851,168.42669677734375,0.11626470878112431,0.08355909058569214,0.08355909058569214,0.7189009785652161
0.11654892521656732,13.0,0.7354397547748173,0.046715185046195984,94.673095703125,0.04613020271062851,168.42669677734375,0.11654892521656732,0.0815021915186525,0.0815021915186525,0.7367839217185974
0.11599790753058402,14.0,0.7344965809950483,0.04744720458984375,92.73770904541016,0.04613020271062851,168.42669677734375,0.11599790753058402,0.079790221566152,0.079790221566152,0.7368978261947632
0.11615722364509086,15.0,0.7344965809950483,0.048529721796512604,95.79911804199219,0.04613020271062851,168.42669677734375,0.11615722364509086,0.07836727061006384,0.07836727061006384,0.7428170442581177
0.11672602515896939,16.0,0.7448714925725065,0.05022110790014267,96.28231048583984,0.04613020271062851,168.42669677734375,0.11672602515896939,0.07726169680307426,0.07726169680307426,0.7600642442703247
0.11711471673804784,17.0,0.7448714925725065,0.0474117249250412,99.04732513427734,0.04613020271062851,168.42669677734375,0.11711471673804784,0.07566147124441319,0.07566147124441319,0.7660808563232422
0.11860837578155106,18.0,0.7448714925725065,0.04552121460437775,100.81892395019531,0.04613020271062851,168.42669677734375,0.11860837578155106,0.07543493636009847,0.07543493636009847,0.7456729412078857
0.11774505555025391,19.0,0.742277764678142,0.04758481681346893,99.91411590576172,0.04613020271062851,168.42669677734375,0.11774505555025391,0.07508185578464206,0.07508185578464206,0.7662923336029053
0.11758049188695183,20.0,0.7432209384579108,0.04732825607061386,101.48550415039062,0.04613020271062851,168.42669677734375,0.11758049188695183,0.07238307877738072,0.07238307877738072,0.757342517375946
